Gene	Score
OR52E8	-0.40466186080179084
GTPBP3	-0.4046524182641748
TMEM164	-0.4045458130290805
CLK3	-0.4045284310849826
EXT2	-0.4044770098527131
TRH	-0.4043245043540739
NKX3-1	-0.4043033531943361
LYPLA2	-0.40429265113130575
RB1CC1	-0.40428119332613055
GPRC5C	-0.4042146179706541
BCL6B	-0.40413801800845356
MDK	-0.4040170038869524
EYA2	-0.40397814096077717
RNASEH2A	-0.4038839321945273
FHAD1	-0.40387538460536976
SERPINA10	-0.40386880297409494
TARBP2	-0.403868520281896
POGZ	-0.4038283092218578
APOBEC4	-0.40377900044982884
OR8B12	-0.40369079471894725
PPWD1	-0.40364561022062445
MAGIX	-0.40363897499084805
ADI1	-0.40348988091482435
GULP1	-0.40339173569983394
IL20RB	-0.4032777908836441
LOC728392	-0.4032755099975167
LINGO1	-0.4031707162069071
PPM1B	-0.40304433456816335
XKR6	-0.4030412283719023
KCTD18	-0.40301614643129885
KIF18A	-0.4028728589131635
BARD1	-0.4028205364164081
DENND5A	-0.4027531300539201
BARX1	-0.40268389959861806
WNT10A	-0.402670368905376
RHCG	-0.4026433992652957
SYF2	-0.40258514304906845
PCDHB3	-0.40257046842385574
DDX11	-0.4025645782299286
IFNA4	-0.40250088910807835
DEFB113	-0.40239032538931135
ARR3	-0.40221619171642126
MTMR12	-0.40215494459383166
DDIT4	-0.4020251827566721
KLHL14	-0.4019971747682679
SP7	-0.40196140259156743
NETO2	-0.4017655319970673
C6orf201	-0.4017625138658396
FUZ	-0.4017491844137121
DDX17	-0.4017272978261495
SNAI3	-0.40151700622419584
SERPINB13	-0.4014760783340199
DNAJC11	-0.4014335561951969
STK19	-0.4014162602976942
OR6C76	-0.4012682006717903
ANKS1B	-0.401212890684775
IL21	-0.40119397677366053
KIAA0319	-0.40113054133992393
GSS	-0.4010863628499986
STRAP	-0.4010828452836534
POLD1	-0.40089292780700386
SLC8A2	-0.4006477179056555
ACSBG1	-0.4006464074453151
SKAP1	-0.4005592254390919
OR2A1	-0.40051737603706344
ABHD10	-0.40047994265027015
NDE1	-0.4004241503602448
ZNF93	-0.40029316636068313
TMLHE	-0.4002896938891253
SLC41A1	-0.40019182838031037
CYP2E1	-0.3999266967298767
PACSIN3	-0.399874086843332
DUSP3	-0.39978257638455916
ARPC5	-0.3994974859988151
GJC2	-0.39944454025057374
LAMC1	-0.3994073582219847
BCAR3	-0.3993851453350322
OR2B2	-0.3993174621700281
GOLGB1	-0.3992881170025843
MYH8	-0.399260684160557
BRF2	-0.3992602005181164
HSP90AB1	-0.3992315969142421
GNA14	-0.39921133461280933
PHLDB2	-0.3991838230289685
NCAPD3	-0.39895067102215703
CNTFR	-0.3987978496151801
KATNAL2	-0.39879378818918454
TRPM4	-0.3987145090804442
EEF1B2	-0.3986954609328999
TMEM65	-0.39858275630232953
PTPRM	-0.3984433720291469
BRD3	-0.3983419678545479
CAMK1D	-0.3983182627666881
PIGU	-0.39816226049610903
TIGD5	-0.3981317764300553
PITPNB	-0.3979582269967254
ILVBL	-0.39760652557989207
NOL10	-0.39739300410257544
ABRA	-0.397266393576398
CAND1	-0.3971447641325838
FBXO11	-0.39710501533748044
ZNF182	-0.39707519802944863
APOE	-0.397003078318823
TGFBRAP1	-0.39697482800265416
RABGAP1L	-0.39696344046079324
PHKA1	-0.39687833483330787
SLC35B3	-0.3968756829755199
FRMD4B	-0.3968735657853145
MEMO1	-0.3968664270338823
BNIPL	-0.3968652515149962
ND1	-0.3966746117595004
MVD	-0.3966384756088468
UBE2Z	-0.39642623764590884
UBE2G1	-0.3963063834424556
CLIP2	-0.3962564169719333
HIPK4	-0.39614115977657965
BCAP29	-0.3961082779115686
ZNF438	-0.396096935061753
VWCE	-0.3960923625520202
SLC25A16	-0.3959858407698152
SDCBP2	-0.39591324896795044
LMOD1	-0.3957822409671517
ARHGAP12	-0.3957555530057371
GPRIN3	-0.39572324938612463
ASTN2	-0.39569927078935224
SS18	-0.39565769844807647
RILPL1	-0.3956119198384827
OR52E8	-0.39555796826246586
KRT19	-0.3955478144703077
SERPINA1	-0.3954872446537598
RFT1	-0.395471803426206
RNF150	-0.39536644948340105
GSK3A	-0.3953606314492024
RASL10B	-0.39518433687200494
TFB1M	-0.3951405857100085
FAM3D	-0.3951028600091474
SLC22A2	-0.39502009823024925
WDFY3	-0.3947898867511206
SF3B2	-0.3946969663362785
UTF1	-0.3945581517653625
PRC1	-0.3944759489601091
CAMTA2	-0.3943835538461537
MAN2C1	-0.3942940711785355
FGF8	-0.3942904145501956
TASP1	-0.39420320248337365
HDX	-0.39415113185963885
SLC7A1	-0.3940322729306127
RPS10	-0.3940276480410748
CDH16	-0.3939306339651885
TP53INP1	-0.3939180240781004
TLX1	-0.3939154469701087
WDR38	-0.3938793253751864
MYO18A	-0.3936758086214807
TMCC3	-0.3935685018794369
ELOF1	-0.3934014719701602
CCDC28A	-0.3932982028806078
CASP2	-0.3932889812067514
PIGL	-0.3931042000843587
ADAM23	-0.3930444314359874
PRPF19	-0.39269249913595655
KCNK2	-0.3926704695458933
RAB18	-0.39262268024219027
UGT3A1	-0.3925816888118975
CD8B	-0.3925357088627176
CCNF	-0.39238494422103454
TBX21	-0.3922577267603178
PCDH20	-0.39197984197696545
OR9K2	-0.3919147555389243
POP5	-0.39188908589482574
SLAIN1	-0.3918285987399068
NSMCE1	-0.3918283591470702
PIGO	-0.39178182703318326
POLR1C	-0.3915914145596928
OR52N4	-0.391577670088863
FGF4	-0.3915199007851952
RASGRF2	-0.3915140986641629
LY6G5B	-0.39147755907975196
WDR82	-0.39141594586963113
ADCY8	-0.3914078186316906
OR5K2	-0.39134901361886376
BBS10	-0.3913308843884029
ERCC1	-0.3913173948456078
SPOCK2	-0.3912838673766518
CRLF1	-0.3912248553206555
HSBP1	-0.39121223389276927
GAB3	-0.3911638402750626
GPSM3	-0.3911192974142304
CKAP2	-0.3910444756268464
SFI1	-0.39090488484583874
CYP2A13	-0.39086425457831914
IL24	-0.3908049188364015
NUMA1	-0.39073802598734914
KLK13	-0.39072077202343597
PPIL4	-0.39067487583708654
TUSC3	-0.39060854190533945
AKR1B10	-0.3905488924429007
DNM1L	-0.3904684093171804
CGA	-0.39046242720844876
HOXA11	-0.39043649753094445
LY6D	-0.3904323216874154
LRRC14	-0.3903829283920045
H3-3A	-0.3903048754193237
ADAMTS20	-0.3903013094173214
IGFBPL1	-0.39026384722578994
PSMD13	-0.39021894054384654
HES7	-0.3902069717523002
EIF2B2	-0.3901494631496608
ERCC8	-0.3901123358084932
GDAP1	-0.3899292001198111
SULT1C2	-0.38991562703173244
RBP2	-0.38977675157058217
ABCE1	-0.389748384268504
C16orf74	-0.3896588249060618
LMX1B	-0.38963874893628575
MCM3	-0.38954814717708114
LOX	-0.389540130721947
POPDC3	-0.38949604665283366
MAPRE1	-0.3894394614052519
KLHL9	-0.3893501017587542
NTF3	-0.38930898593211666
SMPD4	-0.3891965931031287
SGPP2	-0.3891335645897219
COMMD8	-0.3891306575157205
MAP4K3	-0.389025447580227
RNF148	-0.3889956651020762
SRD5A2	-0.38888361185304726
OLFML3	-0.38884297487453967
RCOR2	-0.38869882086165597
GSTO2	-0.3886855765527729
TREH	-0.3886431962739601
CDKL5	-0.38864250948834533
PDCL2	-0.3885958914482997
MTMR10	-0.38856217131665016
FUT9	-0.38845291883673416
SPRN	-0.388422462208453
BCKDHB	-0.3883817500520569
TNFAIP8L3	-0.38836851974168246
C14orf28	-0.38827294144504987
TTC12	-0.38825224858596796
ALDH1L1	-0.3882266559525834
ZNF595	-0.3882000845933549
CLDN16	-0.3880972017722292
TRUB1	-0.38806844578126226
LRCH3	-0.388030586754303
PIN1	-0.38802708057786867
YPEL2	-0.38790409744226806
CACNG5	-0.3878145191099223
NWD1	-0.3877059961864671
HSPBAP1	-0.3876697140608264
MED14	-0.38753551975423156
ATP6V1E2	-0.3875242660601993
OSGIN1	-0.3873751255146762
OR8D1	-0.38735814309473154
TMEM211	-0.38714331523807677
FGF2	-0.3870711879931493
FBXO36	-0.3869340246212401
TRPV4	-0.3868869754002402
TM9SF4	-0.3868864259456122
EGR4	-0.3867235709226602
UGT2B7	-0.38657505919642415
HMG20A	-0.38648590126877486
OR7A5	-0.3864463846430982
CHFR	-0.3864311298146128
PRPSAP2	-0.3864112459334296
TAL2	-0.3863769044350768
ZNF746	-0.38635713360181323
FOXA3	-0.3862963413627739
CUL3	-0.38619241626834366
ITGB1	-0.38618620281623656
OSMR	-0.38618168256803775
RPL4	-0.3861334570845639
AKAP4	-0.38593286214288164
PDE7A	-0.3857227769357201
ZNF202	-0.38558347130823606
EIF5B	-0.3855822668880685
ARF4	-0.3855208006476288
KIF26B	-0.38547560157999894
PDCD2	-0.3853682934965258
ABCA5	-0.3853437872242453
SLC25A3	-0.3853238336161858
CHPF	-0.3851999492668708
TULP1	-0.38517002440156495
FDX1	-0.3851463479268437
HELZ	-0.3850494904104142
CHRNB2	-0.3848804544457515
ACD	-0.384860037377382
FRMPD1	-0.3847925639076281
MBNL3	-0.3847279272181059
ZYX	-0.3846548929473871
GATM	-0.38459700943108743
TSR2	-0.38455534188469936
SCN2B	-0.38454508799172304
ATP6V1C1	-0.3844402121966861
ZC3HAV1L	-0.3844214366436006
CDH7	-0.38442043123108294
MPP2	-0.3843360302248646
MEX3C	-0.38433274280694874
C6orf136	-0.3840691670676554
VAPB	-0.3837073048742351
OR2T6	-0.38366893149926873
SSPN	-0.3836452500000489
DTYMK	-0.3835560646632914
PACRG	-0.3835299175148436
WDR33	-0.3835265629579985
CX3CL1	-0.3835253155284702
FBXO17	-0.3835139786758153
PSMD7	-0.3834523979243219
ANKZF1	-0.3834425711958736
CSNK1G2	-0.38325996873954277
URM1	-0.3832224862794341
ZMYND15	-0.38320672481905305
S100B	-0.3831490638856254
SIAH1	-0.3831442039284313
LRRC2	-0.383060800196484
SMARCB1	-0.38303644861704295
HEATR5A	-0.3829956915073348
ARPP19	-0.3829226568092865
SUV39H2	-0.3828293320719266
KCNA1	-0.3827650456627377
HSPA1L	-0.38275825046693
ZNRF3	-0.3825755015462576
STARD6	-0.3825379971447623
VAV2	-0.38220475738679577
CEP152	-0.38208525776409863
SYNM	-0.38191495920245283
SH3GL2	-0.38191134916348096
SEC11A	-0.38188761903455154
FADD	-0.38183787583726436
USP30	-0.3817887851054721
KIF5A	-0.38145838150128325
KDELR3	-0.3813068508749386
SORBS1	-0.3812081753888712
FFAR3	-0.38113431595429165
RPL3	-0.3810843992543728
TAS2R13	-0.38096415272930434
ITGA2	-0.38089474925317585
NYX	-0.3808811000510417
ATP1A3	-0.3808056461478979
GRIP2	-0.3807968982803859
DPH3	-0.3807215277358658
ROBO2	-0.3806199768816871
MOGAT1	-0.3805748634650664
REXO2	-0.380458609240618
ARHGEF11	-0.3802489796528418
CAMK4	-0.38012926757160653
E2F5	-0.38008125084354966
SLC7A9	-0.38007146269363745
ZFP90	-0.3799352539326144
TRPC4AP	-0.3798403637176454
DMRTA1	-0.3798241318734444
CYP11A1	-0.3795577878218039
ZSCAN10	-0.37954681857086586
SLC44A5	-0.3794988158735226
NOS1	-0.3794973463015902
ANXA10	-0.37944333192987934
CTSG	-0.3794421452368141
GJA4	-0.3793909216661077
TCERG1	-0.37931731893254667
OGDHL	-0.3793080414392867
MBD6	-0.37928875789360394
KCNU1	-0.37927544883252434
FGF18	-0.3792632814751976
VRK3	-0.3790102331703154
MDGA1	-0.3790008626607116
ATP8B3	-0.3789199709530698
TACR3	-0.3788969455993883
PDZD2	-0.37877386460639023
EPM2AIP1	-0.3786026719550908
FAM151A	-0.3784965624581959
ASTN1	-0.37849480169211985
CTDSP2	-0.3784010423877596
ARMCX2	-0.3783681385598967
ACMSD	-0.37836550273667324
MATR3	-0.3783492699102759
PTHLH	-0.3783280678356987
SDF4	-0.3782313788816811
VIL1	-0.37818576374024654
FSD1	-0.3781843352938448
RNF165	-0.37815114568625163
BAD	-0.3780308424092004
ANGPTL4	-0.3779931615988376
CST11	-0.3779616801294222
ALPI	-0.3778407270541722
CSNK1G1	-0.37775801930779845
IPO9	-0.37766234200785703
TNKS2	-0.3776070932409008
ETFDH	-0.37757489006149414
TTC27	-0.3775299044117798
TRAPPC6B	-0.37743162317559986
FMO5	-0.3773579191844805
ADAMTS18	-0.3773307849636223
TOMM22	-0.37724821153800975
SF3B3	-0.3772313391722434
ZBTB40	-0.37717616636626794
ANXA13	-0.37715354830067715
RNF183	-0.37712813301454123
COL6A3	-0.37700322489871807
AAAS	-0.3768845839631213
HTATIP2	-0.37688354155567044
GNB4	-0.3768553855188104
GABRR2	-0.37659058927601974
PTGDR	-0.37657758669211333
CTCFL	-0.376540188298284
NUDT11	-0.3765281707822368
TAS2R41	-0.37647100973758607
OVOL1	-0.3760780474707144
CYP19A1	-0.37603575567624886
PDX1	-0.37593936602471606
STEAP1	-0.37580794343910234
UBE2N	-0.3757481170210817
FSHB	-0.37566986623070925
MPRIP	-0.3756478381712241
RUNDC3B	-0.3756420191455152
IQGAP3	-0.3756190208261097
GRIN2C	-0.3755509164151735
PEX19	-0.3754694332961766
FTL	-0.3754676682311459
MMP16	-0.3754663912204201
APC	-0.3754322101527811
UGDH	-0.37539348886839236
SLC4A2	-0.37533840586313366
PRCP	-0.3753252821127808
SLC45A1	-0.37529915392616353
FTO	-0.3750881407579667
MPZ	-0.3750834808644148
GNB3	-0.3750510515378573
RND3	-0.3749561263340433
NAPA	-0.3749502486219197
CCDC97	-0.3747404238080231
CYP2R1	-0.3746224014837811
CLDN7	-0.37456046952496314
GZMK	-0.37452524368789014
MFN2	-0.37451873443940886
HPS4	-0.3744723782869328
ZNRF2	-0.3744426213973361
LCAT	-0.37426918013482624
FXYD7	-0.37423678617723233
PKDREJ	-0.3740066381906507
HIGD1B	-0.37398512958160335
FBXO15	-0.3738798611775676
UXS1	-0.37383201201473804
MEPCE	-0.37373200470641527
ACSM4	-0.37352113081803356
UTP3	-0.3734797331826161
TAS1R3	-0.3731585998976385
RXRG	-0.3731273718081539
KIAA1614	-0.37288145803924094
RIC8B	-0.37279749335767426
OSR2	-0.37240764473365395
SERPINB6	-0.37234030429092313
GINS2	-0.3722916927060518
NDOR1	-0.3722865397554856
SARDH	-0.37227110106567385
PLK3	-0.3722653921099423
GRAMD4	-0.37225463016062776
KIAA0408	-0.37222830454785
OR56A3	-0.37219870059136084
CD1D	-0.37219624840713544
WDR90	-0.37199552363727084
SP5	-0.3719103921619938
ALOX12	-0.3717718496324075
C4orf54	-0.3717055755243037
APOB	-0.3716249618317262
POLR1G	-0.3715827507455106
SLCO5A1	-0.3715437851818414
RPP21	-0.37147150544081853
MRPS30	-0.3714649143601491
MFAP1	-0.3714340887843528
CACNA2D1	-0.3712867465257894
ATXN7L2	-0.3712304780253462
TIMM17A	-0.3712282364349298
MYH11	-0.37113089316191555
OSBPL2	-0.3710705813129893
EIF3I	-0.3710656162604483
RBM5	-0.37099369333868415
L3MBTL2	-0.3708870715165418
KLF14	-0.3706993679610797
BARHL1	-0.3706413146701171
IL17RA	-0.3706029139049599
ING4	-0.37054565006886814
ASTE1	-0.3704424636601345
CENPN	-0.3704247465884787
TAF13	-0.37034520297499574
EFHC2	-0.3703091920087367
OR52J3	-0.37009320148691216
ZNF148	-0.3700132902612147
RAB7A	-0.369997781631484
CLPS	-0.36998210869705156
HOXB6	-0.36997189781966944
HGFAC	-0.36988651119290705
NFRKB	-0.36984317291040475
VARS1	-0.36976321011576474
PTBP1	-0.36963044397592204
SCGB3A1	-0.3694726423752578
IRX2	-0.36942810913122354
FBN2	-0.36935303998375385
OR2AG1	-0.36929113867378466
MEOX2	-0.36923406740372083
USP53	-0.36922899215298544
PCDHB11	-0.3691456363917366
AGFG1	-0.3691414911699794
CIAO1	-0.3690600085974323
OR8K3	-0.3690072811665769
FGF1	-0.368999260854251
SUSD2	-0.36895470444602235
OCRL	-0.36876099367606857
CCR3	-0.3686882307560212
CHRDL1	-0.36845112431045984
RNF128	-0.3682316293830225
OC90	-0.36805446435101147
OR2B2	-0.36792658247164983
STC2	-0.36787097938312024
TBX1	-0.36783415908818423
JAGN1	-0.36753024334553897
AK1	-0.36736260992029884
GTF2A1L	-0.3673574776616572
RAE1	-0.3673217986255401
MAZ	-0.36717711033486733
CDCA3	-0.36716750864653375
HS3ST6	-0.3671505887917355
FOXJ2	-0.3671263535290631
BMP3	-0.3670740495132118
SLC30A2	-0.3670560750277989
MSLN	-0.3669837084718834
TBC1D12	-0.3669806007572257
PURG	-0.3669637567231027
TMIE	-0.3669625395896125
SETD2	-0.36693071579575554
CCDC124	-0.3669147311165559
MAPK12	-0.36682170633534666
AGMAT	-0.3666094626936183
SMS	-0.36657734793418256
MTR	-0.36651640077459074
CORO1C	-0.3665046592327649
SCYL1	-0.3664065193990215
NSUN4	-0.36634453398449
FANCG	-0.36629985747116595
HP1BP3	-0.366163207893421
IRAK1BP1	-0.366152136496656
CLDN8	-0.3659949992742843
SLC1A5	-0.3659858237780841
RUFY1	-0.3659820009152306
NPEPL1	-0.3657161389561183
SLC12A7	-0.36567028789230954
GNA15	-0.36560495864775033
ABCB11	-0.3655848604631285
SLC5A11	-0.3655362482391914
ZC3H3	-0.3654834298998979
DDI1	-0.3653749178446197
MAP4K1	-0.36531379660969066
DENND4B	-0.36505005643913213
WNT11	-0.36503375922139464
ST3GAL2	-0.3650023600050814
FHL5	-0.3649684699195674
FLCN	-0.3649362319432306
AHI1	-0.3648060621854288
DYNLL1	-0.36480241077200265
GNB1L	-0.36479260921573353
ELFN1	-0.3646667231283827
GALNT2	-0.3646492431210404
SPOCK3	-0.36439442894311835
DDX49	-0.3643194501356904
SLC25A32	-0.3641505569434034
FOXR1	-0.36409712678790396
EMX1	-0.36396137574262194
RP1L1	-0.3635814614984607
SSNA1	-0.36357761134768896
NINJ1	-0.3634581272574896
POLR3K	-0.3633676145218094
C8orf44-SGK3	-0.3631583745839619
UNC13B	-0.3630845337321414
ARHGAP10	-0.36307775962439787
KCNMB2	-0.3630735390388226
TMEM60	-0.3628936260238424
HTT	-0.36288177346679923
PCDHB8	-0.3628427570178482
CREB3L2	-0.362821523505767
ND4L	-0.3627582192858434
NDUFA10	-0.36263946812712855
EIF4E	-0.362541688894917
TRMT6	-0.3624454436254411
PRELP	-0.3624081792241965
PLEKHM1	-0.36240728453291904
UGT8	-0.36240621979745813
PARD6G	-0.36236469020309353
CYP1A1	-0.3622660419450185
GPR75	-0.36221976776639936
CDC16	-0.3620806450800396
OR10Z1	-0.3620477546379953
FASTK	-0.3620447559518068
FGF14	-0.3619992781207993
FNDC7	-0.3619699075160264
CLIC6	-0.3619687948835263
USP21	-0.36188546502440844
C18orf21	-0.3618512671837017
SLC25A23	-0.36181034611850044
REPIN1	-0.3617313148817544
NDUFB10	-0.36165404632521025
BUD13	-0.3616066215608269
ATXN7L1	-0.3615766895930807
TPH2	-0.36110490259153355
GAK	-0.3610343852085291
TCTA	-0.360752039755071
EML1	-0.36074663771744975
ADH7	-0.36071321419230135
RBBP6	-0.36067593766208117
LRP1	-0.3605979977363506
ACSL3	-0.3605214176320581
PDCD6IP	-0.36051180230630553
TUB	-0.3604999532413282
RANBP1	-0.36045754276891767
OR9G4	-0.36032603689209747
MVK	-0.360247699366463
DUSP13	-0.3601626214425397
SNRPF	-0.3601492796253198
MAEA	-0.3601278533081158
PELP1	-0.36012673300714654
PAN3	-0.3599836931648322
DDX23	-0.3599643161471395
TTPAL	-0.3599057249719223
CATSPER3	-0.359777542550159
KIF26A	-0.35965541179256744
DNAI1	-0.35964657184212245
OR4A47	-0.35956707850063674
FOXP4	-0.3594936027600153
C1orf100	-0.3594382094699734
DNHD1	-0.359384324729022
LOC102724828	-0.3591920865660586
PLXNA2	-0.35914718667965073
MAGEB1	-0.358983930029358
GUCY1A2	-0.35890729465317606
CABIN1	-0.3588493471356946
BMP6	-0.35864692922251884
POLD2	-0.35856025514255707
HEPHL1	-0.3584172701182134
LRAT	-0.35839352938047264
CEBPZ	-0.35831086997580514
CYP27B1	-0.35824249575663464
ZBTB9	-0.35817533048418276
GLRA3	-0.35816031076774385
SPRED3	-0.3580420189197505
BCAP31	-0.3579272955112556
ZDHHC6	-0.3579247841406633
PTPN3	-0.35792056494239466
GRIN1	-0.35758680039694213
MFSD9	-0.357519371514113
OR1Q1	-0.35743861238446134
KHSRP	-0.3573896119946721
SEMA3F	-0.35736396089785055
KLHL7	-0.35733843408267235
CNTNAP1	-0.3571204772506668
TPMT	-0.35703507327294715
SORCS2	-0.35703289055805565
KPRP	-0.35699490626079006
POR	-0.35695816473324504
RFK	-0.35690273872157807
SLC34A1	-0.35680719956668916
SEMA3G	-0.3566462690528657
KANK3	-0.3566191281270584
OR2T4	-0.3566058623917884
SPP2	-0.3566026230818326
TULP3	-0.3565719396425354
BAHCC1	-0.35650857443802264
MESP2	-0.35649614155793324
SPRY3	-0.3564721255815963
DYNLT3	-0.3564493568642247
OR2T4	-0.3563951847922136
SPATA22	-0.3563103756506706
SUOX	-0.35618484971644204
CHM	-0.35608493876762437
TMEM130	-0.35596690643766166
CCDC134	-0.35589943069375013
SLC35F4	-0.35576833884097864
CST8	-0.35571807936445826
WSCD2	-0.35565986998384563
BAIAP2	-0.3555645522981449
STX12	-0.35548567079810467
CASQ2	-0.35536057636154533
ALDH8A1	-0.3551505082284445
PTBP2	-0.3549852713772862
DEDD2	-0.3548728383697445
ZKSCAN5	-0.3547394746682986
UBQLN1	-0.3546444695056803
IL27RA	-0.3546130438860957
SSRP1	-0.3545659812253979
USP5	-0.3544762984695048
SKP2	-0.35444221287728994
CADM2	-0.3543559619044378
HOXD12	-0.35427152545213536
OR12D3	-0.35423232927155196
ACTL6A	-0.354227738481635
CAPN5	-0.35415404625523067
POU4F3	-0.35409109237623054
PRRX1	-0.35395899736617986
CTHRC1	-0.3534821799438842
TCF21	-0.3533360882159329
ETV4	-0.35323591754796
YWHAB	-0.3531673782542728
NUP160	-0.35315616593558674
CALML5	-0.3529759891567084
MRRF	-0.3529295275776443
CHRM1	-0.3527965308263468
PCGF2	-0.35279234352794386
BAIAP3	-0.3525293089633988
DNAJC8	-0.35252688461405424
ENPP7	-0.35239160488335786
KLRB1	-0.35233202009103093
GRM6	-0.35208722144026905
SMU1	-0.35204129024252057
WDR48	-0.3520272672172178
RPRD1A	-0.3519449375482692
GTF2H1	-0.3517749409293886
DAB1	-0.3515318822930362
NOS2	-0.351481520622025
RABIF	-0.3514620649621571
OXGR1	-0.3513301049706595
RAB3GAP2	-0.35130187975288196
PCDH8	-0.35124175216657355
AHRR	-0.35123842925337123
P2RX3	-0.3512232308029056
ZNF524	-0.3512051962142939
CHAF1B	-0.35116866028755134
RGS18	-0.35104580990452594
ASXL3	-0.35098726011151
ATE1	-0.3509580586570728
XPO5	-0.350924961057754
NR2C2	-0.3507890429555525
ARHGEF1	-0.35075308791477017
ANKRD42	-0.3507425604797859
CTLA4	-0.3506815140522941
MYOM1	-0.3506067083817895
SCRN1	-0.3505515832868667
OR8I2	-0.350483888871688
ST6GALNAC6	-0.3503992015653917
TXNIP	-0.3503951165427294
PRPF3	-0.3503123894840045
MYOD1	-0.3500825837281142
BLOC1S3	-0.35001911274127945
LAMA2	-0.3499297245220343
SRP9	-0.3499181787051713
PHOX2B	-0.3498314996165804
MYC	-0.3497441923113564
SFTPC	-0.34973253230781454
MRGPRX4	-0.3497152503530773
FGF23	-0.34928516017104383
INO80C	-0.3491960816892356
POLE2	-0.3490943783041993
LRRC20	-0.34908485484421675
GLO1	-0.34902171961893524
ZNF764	-0.34885729200176874
G6PC	-0.3487704332178917
SPATA19	-0.3487663016908356
CDKN2AIP	-0.34872259024944485
CTDSPL	-0.3487004098177449
TTLL10	-0.3486016017361306
THOC7	-0.34853488331136734
TEX10	-0.3484889809186784
PLEKHA5	-0.34810444936483254
ARSA	-0.3480657740382468
ELAC1	-0.34793671058956943
CCDC66	-0.34793579560048005
ANKRD29	-0.34782956323348857
SNCAIP	-0.34776765681304855
TTC30A	-0.34774496635725305
KPNA6	-0.34772882200265126
SPRED1	-0.3475623798973454
VPREB1	-0.347315691807683
ATG7	-0.34705028702574425
MFRP	-0.3469709233572503
ATP6V1B1	-0.34663203459728514
DMBT1	-0.3464532724592385
WDR17	-0.34643515483459547
FGF9	-0.34627051073242654
NHSL1	-0.346229946047324
RWDD3	-0.3461837567348016
TUBG1	-0.34610471164929574
RPL30	-0.3455667037299866
SLC36A3	-0.3452994436607203
OR6B2	-0.3452199733441433
MRPS18A	-0.3452158116685454
KHDRBS2	-0.34499087791619565
ARL9	-0.3449106032065253
EPPIN	-0.3447166882903946
DNAJC4	-0.34464246919415537
OR56B1	-0.3445919552774966
CCDC59	-0.34451764522872935
AIFM2	-0.344355714013081
POLR1D	-0.3443497887454198
VPS25	-0.34424030584812776
DHRS7C	-0.34399683025503996
RCAN1	-0.3439653402965087
PFN1	-0.3439101163450333
TBX10	-0.3439064415784348
TSPAN15	-0.343872575724147
ADAM32	-0.34379952664737
OMG	-0.3437777431422637
THRB	-0.3436630285439122
DYNC1H1	-0.34365332018227857
GJB4	-0.3435021261674272
LYST	-0.3433517997147039
HOXA13	-0.3432423994528752
TOX3	-0.3432157924538684
HS6ST2	-0.3431326640440071
